,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
892,EPIC 201211526,2MASS J12135253-0349547,EPIC 201211526.01,K2-244 b,183.468918,0.0,12h13m52.54s,-3.831868,0.0,-03d49m54.7s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.696,,0,12.200999999999999,0.17800000000000002,0.0,11.78,0.17600000000000002,0.0,,,,12.024000000000001,0.01,0.0,11.663,0.03,0.0,11.556,0.07,0.0,,,,10.555,0.024,0.0,10.235,0.023,0.0,10.163,0.023,0.0,10.085,0.023,0.0,10.151,0.021,0.0,10.242,0.10099999999999999,0.0,8.479,,-1.0,0.42100000000000004,0.25,0.0,0.32,0.034,0.0,0.07200000000000001,0.033,0.0,0.392,0.033,0.0,,,21.06884,0.0032,-0.00325,0,2457588.4749,0.0062,-0.0065,0.0,0.03,,,0.0,0.1625,,,0.0,,,,,0.44,0.32,-0.3,0.0,38.3,5.5,-10.1,0.0,0.0174,0.0013,-0.0009,0.0,,,,,1.75,0.13,-0.1,0.0,638.0,7.0,-7.0,0.0,1.0
893,EPIC 201225286,2MASS J12020980-0334507,EPIC 201225286.01,K2-159 b,180.54089399999998,0.0,12h02m09.81s,-3.5807230000000003,0.0,-03d34m50.6s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.729000000000001,,0,12.57,0.267,0.0,11.994000000000002,0.20600000000000002,0.0,,,,12.149000000000001,0.02,0.0,11.657,0.04,0.0,11.549000000000001,0.1,0.0,,,,10.462,0.024,0.0,10.072000000000001,0.021,0.0,9.978,0.021,0.0,9.947000000000001,0.023,0.0,9.993,0.021,0.0,10.033,0.06,0.0,8.378,,-1.0,0.5760000000000001,0.337,0.0,0.39,0.032,0.0,0.094,0.03,0.0,0.484,0.032,0.0,,,12.42205,0.0018,-0.00182,0,2457586.5082,0.0074,-0.0077,0.0,0.065,,,0.0,0.1375,,,0.0,,,,,0.44,0.3,-0.3,0.0,27.9,3.8,-6.9,0.0,0.025,0.0018,-0.0011,0.0,,,,,2.26,0.17,-0.11,0.0,684.0,8.0,-8.0,0.0,1.0
894,EPIC 201274010,2MASS J12131422-0250389,EPIC 201274010.01,,183.309296,0.0,12h13m14.23s,-2.8441490000000003,0.0,-02d50m38.9s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902000000000001,,0,14.808,0.03,0.0,14.073,0.02,0.0,,,,14.377,0.02,0.0,13.857999999999999,0.02,0.0,13.698,0.06,0.0,,,,12.57,0.024,0.0,12.217,0.023,0.0,12.194,0.027000000000000003,0.0,12.095999999999998,0.022000000000000002,0.0,12.133,0.024,0.0,11.779000000000002,,-1.0,8.539,,-1.0,0.735,0.036000000000000004,0.0,0.353,0.034,0.0,0.023,0.036000000000000004,0.0,0.376,0.037000000000000005,0.0,,,13.0113,0.0052,-0.00422,0,2457589.515,0.0086,-0.0123,0.0,0.065,,,0.0,0.0917,,,0.0,,,,,0.42,0.31,-0.29,0.0,26.7,5.8,-6.3,0.0,0.0255,0.0025,-0.0024,0.0,,,,,2.43,0.25,-0.24,0.0,713.0,21.0,-21.0,0.0,1.0
895,EPIC 201352100,2MASS J12160846-0140253,EPIC 201352100.01,,184.035294,0.0,12h16m08.47s,-1.673686,0.0,-01d40m25.3s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.798,,0,13.824000000000002,0.02,0.0,12.963,0.07,0.0,,,,13.343,0.02,0.0,12.693,0.07,0.0,12.565,0.19,0.0,,,,11.277999999999999,0.026000000000000002,0.0,10.789000000000001,0.024,0.0,10.708,0.021,0.0,10.652999999999999,0.022000000000000002,0.0,10.697000000000001,0.02,0.0,10.607000000000001,0.138,0.0,8.075,,-1.0,0.861,0.073,0.0,0.489,0.035,0.0,0.081,0.032,0.0,0.57,0.033,0.0,,,13.38382,0.00116,-0.00114,0,2457594.7895,0.0032,-0.0033,0.0,0.12,,,0.0,0.0917,,,0.0,,,,,0.38,0.3,-0.27,0.0,33.9,2.8,-7.0,0.0,0.0326,0.002,-0.0011,0.0,,,,,2.7,0.17,-0.1,0.0,608.0,9.0,-9.0,0.0,1.0
896,EPIC 201357643,2MASS J12204359-0135271,EPIC 201357643.01,K2-245 b,185.181686,0.0,12h20m43.60s,-1.590889,0.0,-01d35m27.2s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.998,,0,12.747,0.09,0.0,12.212,0.16,0.0,,,,12.345999999999998,0.01,0.0,11.97,0.04,0.0,11.849,0.07,0.0,,,,11.499,0.026000000000000002,0.0,11.227,0.025,0.0,11.158,0.023,0.0,11.137,0.026000000000000002,0.0,11.163,0.024,0.0,11.297,0.174,0.0,8.861,,-1.0,0.535,0.184,0.0,0.272,0.036000000000000004,0.0,0.069,0.034,0.0,0.341,0.034,0.0,,,11.89307,0.00065,-0.00063,0,2457587.5524,0.0018,-0.0018,0.0,0.107,,,0.0,0.175,,,0.0,,,,,0.38,0.28,-0.26,0.0,17.5,1.2,-3.1,0.0,0.0317,0.0013,-0.0006,0.0,,,,,4.34,0.19,-0.14,0.0,923.0,14.0,-14.0,0.0,1.0
897,EPIC 201386739,2MASS J12063112-0109379,EPIC 201386739.01,K2-246 b,181.629715,0.0,12h06m31.13s,-1.16056,0.0,-01d09m38.0s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.423,,0,15.22,0.02,0.0,14.55,0.03,0.0,,,,14.809000000000001,0.01,0.0,14.38,0.03,0.0,14.257,0.18,0.0,,,,13.168,0.024,0.0,12.852,0.027000000000000003,0.0,12.788,0.03,0.0,12.782,0.025,0.0,12.831,0.027999999999999997,0.0,12.415,0.469,0.0,8.968,,-1.0,0.67,0.036000000000000004,0.0,0.316,0.036000000000000004,0.0,0.064,0.04,0.0,0.38,0.039,0.0,,,5.76918,0.00081,-0.00082,0,2457583.6761,0.0064,-0.0062,0.0,0.134,,,0.0,0.1417,,,0.0,,,,,0.41,0.29,-0.27,0.0,11.1,1.1,-2.3,0.0,0.0341,0.0021,-0.0017,0.0,,,,,3.49,0.25,-0.21,0.0,977.0,19.0,-18.0,0.0,1.0
898,EPIC 201390048,2MASS J12240928-0106408,EPIC 201390048.01,K2-162 b,186.03866599999998,0.0,12h24m09.28s,-1.111351,0.0,-01d06m40.9s,CONFIRMED,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.960999999999999,,0,13.31,0.05,0.0,12.3,0.04,0.0,,,,12.790999999999999,0.03,0.0,11.922,0.03,0.0,11.604000000000001,0.04,0.0,,,,10.517000000000001,0.03,0.0,9.904,0.025,0.0,9.898,0.024,0.0,9.753,0.023,0.0,9.818999999999999,0.02,0.0,9.701,0.051,0.0,8.609,,-1.0,1.01,0.064,0.0,0.613,0.039,0.0,0.006,0.035,0.0,0.619,0.039,0.0,,,9.45889,0.00104,-0.00107,0,2457583.9076,0.0047,-0.0042,0.0,2.669,,,0.0,0.125,,,0.0,,,,,0.41,0.3,-0.29,0.0,23.6,2.4,-5.0,0.0,0.019,0.0014,-0.0009,0.0,,,,,1.44,0.11,-0.07,0.0,631.0,8.0,-8.0,0.0,1.0
899,EPIC 201390927,2MASS J12182054-0105557,EPIC 201390927.01,,184.58554099999998,0.0,12h18m20.53s,-1.09883,0.0,-01d05m55.8s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.21,,0,15.987,0.02,0.0,14.729000000000001,0.04,0.0,,,,15.369000000000002,0.03,0.0,14.159,0.02,0.0,13.714,0.1,0.0,,,,12.232999999999999,0.028999999999999998,0.0,11.533,0.027000000000000003,0.0,11.39,0.028999999999999998,0.0,11.270999999999999,0.022000000000000002,0.0,11.332,0.021,0.0,11.048,0.18,0.0,8.003,,-1.0,1.258,0.045,0.0,0.7,0.04,0.0,0.14300000000000002,0.04,0.0,0.843,0.040999999999999995,0.0,,,2.638,0.0003,-0.00029,0,2457583.3409,0.0042,-0.0046,0.0,0.11,,,0.0,0.0708,,,0.0,,,,,0.42,0.33,-0.28,0.0,10.9,1.6,-2.9,0.0,0.0265,0.0025,-0.0019,0.0,,,,,2.91,0.4,-0.33,0.0,1313.0,90.0,-88.0,0.0,1.0
900,EPIC 201392505,2MASS J12124526-0104291,EPIC 201392505.01,,183.188553,0.0,12h12m45.25s,-1.0748209999999998,0.0,-01d04m29.4s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.384,,0,14.58,0.04,0.0,13.68,0.02,0.0,,,,14.083,0.05,0.0,13.39,0.07,0.0,13.084000000000001,0.06,0.0,,,,11.844000000000001,0.026000000000000002,0.0,11.39,0.023,0.0,11.282,0.026000000000000002,0.0,11.192,0.023,0.0,11.239,0.021,0.0,11.210999999999999,0.248,0.0,8.527999999999999,,-1.0,0.9,0.045,0.0,0.45399999999999996,0.035,0.0,0.10800000000000001,0.035,0.0,0.562,0.037000000000000005,0.0,,,27.47083,0.01089,-0.01286,0,2457592.0795,0.0186,-0.0163,0.0,0.15,,,0.0,0.2292,,,0.0,,,,,0.4,0.33,-0.28,0.0,30.9,3.3,-7.5,0.0,0.0412,0.0032,-0.0021,0.0,,,,,3.36,0.26,-0.18,0.0,480.0,7.0,-7.0,0.0,1.0
901,EPIC 201437844,2MASS J12135339-0023365,EPIC 201437844.01,HD 106315 b,183.472473,0.0,12h13m53.39s,-0.393484,0.0,-00d23m36.5s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.234,,0,9.402000000000001,0.022000000000000002,0.0,8.951,0.018000000000000002,0.0,,,,10.135,0.19,0.0,9.408,0.29,0.0,8.847999999999999,0.06,0.0,,,,8.116,0.025,0.0,7.962000000000001,0.04,0.0,7.853,0.02,0.0,7.794,0.025,0.0,7.85,0.02,0.0,7.8389999999999995,0.022000000000000002,0.0,8.168,0.354,0.0,0.451,0.027999999999999997,0.0,0.154,0.047,0.0,0.109,0.044000000000000004,0.0,0.263,0.032,0.0,,,9.55804,0.00165,-0.0017,0,2457586.5267,0.0067,-0.0068,0.0,0.03,,,0.0,0.1458,,,0.0,,,,,0.4,0.33,-0.28,0.0,17.7,1.6,-4.4,0.0,0.0164,0.0009,-0.0005,0.0,,,,,2.32,0.13,-0.08,0.0,1046.0,12.0,-12.0,0.0,1.0
902,EPIC 201437844,2MASS J12135339-0023365,EPIC 201437844.02,HD 106315 c,183.472473,0.0,12h13m53.39s,-0.393484,0.0,-00d23m36.5s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.234,,0,9.402000000000001,0.022000000000000002,0.0,8.951,0.018000000000000002,0.0,,,,10.135,0.19,0.0,9.408,0.29,0.0,8.847999999999999,0.06,0.0,,,,8.116,0.025,0.0,7.962000000000001,0.04,0.0,7.853,0.02,0.0,7.794,0.025,0.0,7.85,0.02,0.0,7.8389999999999995,0.022000000000000002,0.0,8.168,0.354,0.0,0.451,0.027999999999999997,0.0,0.154,0.047,0.0,0.109,0.044000000000000004,0.0,0.263,0.032,0.0,,,21.05788,0.00132,-0.00133,0,2457590.0732,0.0021,-0.002,0.0,0.1,,,0.0,0.1833,,,0.0,,,,,0.27,0.24,-0.19,0.0,34.7,1.2,-3.5,0.0,0.0305,0.0006,-0.0004,0.0,,,,,4.31,0.1,-0.08,0.0,804.0,9.0,-9.0,0.0,1.0
903,EPIC 201595106,2MASS J12145289+0158057,EPIC 201595106.01,,183.720352,0.0,12h14m52.88s,1.96828,0.0,+01d58m05.8s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.677999999999999,,0,12.494000000000002,0.03,0.0,11.797,0.02,0.0,,,,12.088,0.03,0.0,11.64,0.03,0.0,11.502,0.02,0.0,,,,10.588,0.019,0.0,10.262,0.023,0.0,10.218,0.021,0.0,10.158,0.023,0.0,10.218,0.021,0.0,10.086,0.07200000000000001,0.0,8.424,,-1.0,0.6970000000000001,0.036000000000000004,0.0,0.326,0.03,0.0,0.044000000000000004,0.031,0.0,0.37,0.027999999999999997,0.0,,,0.87703,0.00011,-0.00013,0,2457583.0513,0.005,-0.0048,0.0,0.025,,,0.0,0.0417,,,0.0,,,,,0.41,0.32,-0.28,0.0,5.4,1.3,-1.3,0.0,0.0114,0.0011,-0.0009,0.0,,,,,1.2,0.11,-0.1,0.0,1874.0,16.0,-16.0,0.0,1.0
904,EPIC 201598502,2MASS J12151420+0201153,EPIC 201598502.01,K2-153 b,183.809189,0.0,12h15m14.21s,2.020953,0.0,+02d01m15.4s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.331,,0,16.433,0.15,0.0,14.979000000000001,0.03,0.0,,,,15.79,0.07,0.0,14.436,0.03,0.0,13.706,0.02,0.0,,,,12.023,0.022000000000000002,0.0,11.390999999999998,0.024,0.0,11.207,0.023,0.0,11.100999999999999,0.023,0.0,11.046,0.021,0.0,11.019,0.149,0.0,8.689,,-1.0,1.454,0.153,0.0,0.632,0.033,0.0,0.184,0.033,0.0,0.816,0.032,0.0,,,7.51574,0.00205,-0.0024,0,2457588.427,0.0134,-0.0111,0.0,0.129,,,0.0,0.0958,,,0.0,,,,,0.42,0.35,-0.29,0.0,23.6,5.5,-6.7,0.0,0.0348,0.0037,-0.0032,0.0,,,,,2.0,0.21,-0.18,0.0,497.0,6.0,-6.0,0.0,1.0
905,EPIC 201615463,2MASS J12204519+0216568,EPIC 201615463.01,K2-166 b,185.188293,0.0,12h20m45.19s,2.282436,0.0,+02d16m56.8s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.964,,0,12.64,0.03,0.0,12.074000000000002,0.01,0.0,,,,12.275,0.03,0.0,11.95,0.04,0.0,11.83,0.04,0.0,,,,10.952,0.024,0.0,10.715,0.027999999999999997,0.0,10.637,0.022000000000000002,0.0,10.615,0.022000000000000002,0.0,10.665999999999999,0.02,0.0,10.647,0.136,0.0,8.375,,-1.0,0.5660000000000001,0.032,0.0,0.237,0.037000000000000005,0.0,0.078,0.036000000000000004,0.0,0.315,0.033,0.0,,,8.52695,0.00362,-0.0037,0,2457586.7635,0.0165,-0.0167,0.0,0.016,,,0.0,0.1542,,,0.0,,,,,0.4,0.32,-0.28,0.0,11.1,1.2,-2.6,0.0,0.0124,0.0011,-0.001,0.0,,,,,2.19,0.2,-0.19,0.0,1140.0,17.0,-18.0,0.0,1.0
906,EPIC 228707509,2MASS J12292585-1059060,EPIC 228707509.01,,187.357666,0.0,12h29m25.84s,-10.985021000000001,0.0,-10d59m06.1s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.806,,0,15.818,0.03,0.0,15.091,0.06,0.0,,,,15.399000000000001,0.04,0.0,14.824000000000002,0.04,0.0,14.552,0.06,0.0,,,,13.65,0.024,0.0,13.220999999999998,0.021,0.0,13.134,0.027000000000000003,0.0,13.097999999999999,0.024,0.0,13.132,0.027999999999999997,0.0,12.237,,-1.0,8.51,,-1.0,0.727,0.067,0.0,0.429,0.032,0.0,0.087,0.035,0.0,0.516,0.036000000000000004,0.0,,,15.35092,0.00032,-0.00033,0,2457585.5093,0.001,-0.0009,0.0,2.386,,,0.0,0.15,,,0.0,,,,,0.63,0.04,-0.06,0.0,25.3,1.4,-1.1,0.0,0.1505,0.0026,-0.0031,0.0,,,,,16.31,0.75,-0.72,0.0,734.0,32.0,-33.0,0.0,1.0
907,EPIC 228720681,2MASS J12344723-1019107,EPIC 228720681.01,,188.696823,0.0,12h34m47.24s,-10.319662,0.0,-10d19m10.8s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.763,,0,14.530999999999999,0.03,0.0,13.933,0.04,0.0,,,,14.155999999999999,0.03,0.0,13.788,0.09,0.0,13.594000000000001,0.01,0.0,,,,12.735999999999999,0.023,0.0,12.411,0.027000000000000003,0.0,12.33,0.024,0.0,12.28,0.024,0.0,12.334000000000001,0.025,0.0,12.288,,-1.0,8.676,,-1.0,0.598,0.05,0.0,0.325,0.035,0.0,0.081,0.036000000000000004,0.0,0.406,0.033,0.0,,,15.78132,0.00038,-0.00037,0,2457586.4189,0.001,-0.001,0.0,1.028,,,0.0,0.1417,,,0.0,,,,,0.68,0.07,-0.15,0.0,26.1,4.0,-2.3,0.0,0.0982,0.0026,-0.0035,0.0,,,,,10.87,1.55,-1.53,0.0,741.0,52.0,-54.0,0.0,1.0
908,EPIC 228721452,2MASS J12211347-1016552,EPIC 228721452.01,K2-223 b,185.306152,0.0,12h21m13.48s,-10.282036999999999,0.0,-10d16m55.3s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.325,,0,12.132,0.03,0.0,11.431,0.02,0.0,,,,11.74,0.04,0.0,11.259,0.01,0.0,11.147,0.1,0.0,,,,10.177,0.024,0.0,9.946,0.024,0.0,9.835,0.024,0.0,9.8,0.023,0.0,9.825,0.02,0.0,9.51,0.040999999999999995,0.0,8.472000000000001,0.327,0.0,0.701,0.036000000000000004,0.0,0.231,0.034,0.0,0.111,0.034,0.0,0.342,0.034,0.0,,,0.50565,6e-05,-5e-05,0,2457583.564,0.0042,-0.0049,0.0,0.01,,,0.0,0.0375,,,0.0,,,,,0.41,0.32,-0.28,0.0,3.9,1.1,-0.9,0.0,0.0083,0.0009,-0.0007,0.0,,,,,0.89,0.1,-0.08,0.0,2271.0,23.0,-23.0,0.0,1.0
909,EPIC 228721452,2MASS J12211347-1016552,EPIC 228721452.02,K2-223 c,185.306152,0.0,12h21m13.48s,-10.282036999999999,0.0,-10d16m55.3s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.325,,0,12.132,0.03,0.0,11.431,0.02,0.0,,,,11.74,0.04,0.0,11.259,0.01,0.0,11.147,0.1,0.0,,,,10.177,0.024,0.0,9.946,0.024,0.0,9.835,0.024,0.0,9.8,0.023,0.0,9.825,0.02,0.0,9.51,0.040999999999999995,0.0,8.472000000000001,0.327,0.0,0.701,0.036000000000000004,0.0,0.231,0.034,0.0,0.111,0.034,0.0,0.342,0.034,0.0,,,4.56327,0.00051,-0.00049,0,2457582.9755,0.0044,-0.0045,0.0,0.02,,,0.0,0.1167,,,0.0,,,,,0.42,0.3,-0.29,0.0,11.0,1.2,-2.6,0.0,0.0146,0.001,-0.0006,0.0,,,,,1.57,0.11,-0.07,0.0,1091.0,11.0,-11.0,0.0,1.0
910,EPIC 228724899,2MASS J12094682-1006418,EPIC 228724899.01,,182.445084,0.0,12h09m46.82s,-10.111625,0.0,-10d06m41.8s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.293,,0,14.311,0.02,0.0,13.454,0.02,0.0,,,,13.855,0.02,0.0,13.206,0.01,0.0,13.052999999999999,0.11,0.0,,,,12.011,0.024,0.0,11.672,0.025,0.0,11.593,0.026000000000000002,0.0,11.532,0.022000000000000002,0.0,11.593,0.022000000000000002,0.0,11.405999999999999,0.203,0.0,8.497,,-1.0,0.857,0.027999999999999997,0.0,0.33899999999999997,0.035,0.0,0.079,0.036000000000000004,0.0,0.418,0.036000000000000004,0.0,,,5.20256,0.00042,-0.00044,0,2457586.4559,0.0036,-0.0034,0.0,0.113,,,0.0,0.0583,,,0.0,,,,,0.42,0.32,-0.29,0.0,26.2,3.5,-6.5,0.0,0.0338,0.0028,-0.0019,0.0,,,,,3.58,0.31,-0.2,0.0,1000.0,14.0,-14.0,0.0,1.0
911,EPIC 228725791,2MASS J12353448-1004091,EPIC 228725791.01,K2-247 b,188.893692,0.0,12h35m34.49s,-10.069232000000001,0.0,-10d04m09.2s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.344000000000001,,0,16.212,0.08,0.0,14.956,0.07,0.0,,,,15.648,0.01,0.0,14.292,0.048,0.0,13.785,0.08,0.0,,,,12.38,0.032,0.0,11.767999999999999,0.026000000000000002,0.0,11.556,0.027000000000000003,0.0,11.460999999999999,0.023,0.0,11.534,0.021,0.0,11.58,0.231,0.0,8.423,,-1.0,1.256,0.106,0.0,0.612,0.040999999999999995,0.0,0.212,0.037000000000000005,0.0,0.8240000000000001,0.042,0.0,,,2.25021,0.00033,-0.00036,0,2457582.977,0.0064,-0.0061,0.0,0.1,,,0.0,0.05,,,0.0,,,,,0.43,0.34,-0.3,0.0,8.7,1.5,-2.4,0.0,0.0283,0.0025,-0.002,0.0,,,,,2.12,0.19,-0.16,0.0,979.0,52.0,-51.0,0.0,1.0
912,EPIC 228725791,2MASS J12353448-1004091,EPIC 228725791.02,K2-247 c,188.893692,0.0,12h35m34.49s,-10.069232000000001,0.0,-10d04m09.2s,CONFIRMED,CONFIRMED,<a refstr=LIVINGSTON_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180611504L target=ref>Livingston et al. 2018</a>,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.344000000000001,,0,16.212,0.08,0.0,14.956,0.07,0.0,,,,15.648,0.01,0.0,14.292,0.048,0.0,13.785,0.08,0.0,,,,12.38,0.032,0.0,11.767999999999999,0.026000000000000002,0.0,11.556,0.027000000000000003,0.0,11.460999999999999,0.023,0.0,11.534,0.021,0.0,11.58,0.231,0.0,8.423,,-1.0,1.256,0.106,0.0,0.612,0.040999999999999995,0.0,0.212,0.037000000000000005,0.0,0.8240000000000001,0.042,0.0,,,6.49424,0.0026,-0.00251,0,2457588.1369,0.0176,-0.0163,0.0,0.11,,,0.0,0.0708,,,0.0,,,,,0.41,0.33,-0.28,0.0,18.2,3.9,-4.7,0.0,0.0292,0.0032,-0.003,0.0,,,,,2.19,0.25,-0.23,0.0,688.0,36.0,-35.0,0.0,1.0
